Date,Adj Close,Close,High,Low,Open,Volume,Return_1D,Return_5D,Return_20D,LogReturn,SMA_20,SMA_50,EMA_12,EMA_26,Momentum_20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Z,BB_Width,ATR_14,RangePct,Volatility_20D,Drawdown,Volume_Z,RSI_Signal,Trend_Signal,MACD_Signal_Flag,Breakout_Signal,TechnicalScore,BaseDirection,TechnicalConfidence,FinalAction,PositionSize,FinalConfidence,RiskZone,pm_hist_liq_weighted_sentiment,pm_hist_net_sentiment,pm_hist_mean_price,rolling_mean,signal
2024-07-26,183.13671875,183.13671875,183.53836059570312,171.87789916992188,171.9625701904297,2816314095,0.06497700219667268,-0.007612873661983932,0.27852003322732655,0.06295320474670274,158.3574577331543,149.48424270629883,169.90313948380907,160.4535228125673,0.27852003322732655,74.43042908872073,9.449616671241785,7.087657048548541,2.3619596226932433,193.1341753326785,123.58074013363009,1.4250488675897766,0.4392179326107383,9.863754272460938,0.06367080018343536,0.6917497444794996,-0.09728895189739672,0.29971968696081913,-1,1,1,0,0.5,Long,50.0,No Trade,0.0,26.456226666655127,Tradeable,0.0,0.0,0.5,155.4678613935198,1
2024-07-27,184.0854034423828,184.0854034423828,188.14059448242188,178.59835815429688,183.13809204101562,3248901126,0.005180199245995443,0.02853483957273273,0.3969771931208008,0.005166828170559174,160.97302322387696,149.91580978393554,172.08502624666656,162.20403248884992,0.3969771931208008,74.0086677165617,9.88099375781664,7.646324390402161,2.2346693674144786,195.19574174697107,126.75030470078286,1.3507039309521365,0.42519818336887494,10.174778529575892,0.051835920446085995,0.5936723428890246,-0.09261272880666394,0.7970557825074517,-1,1,1,0,0.5,Long,50.0,No Trade,0.0,27.057713695135387,Tradeable,0.0,0.0,0.5,155.63280803135464,1
2024-07-28,184.88607788085938,184.88607788085938,186.51461791992188,181.3953399658203,184.08599853515625,1852374783,0.0043494727094273156,0.07020537297824392,0.32569320012827285,0.004340041091489186,163.2441421508789,150.45415328979493,174.05441880577314,163.88418399936913,0.32569320012827285,72.47354194987298,10.170234806404011,8.151106473602532,2.019128332801479,197.48538304479385,129.00290125696395,1.2640859481133166,0.41950958169472785,10.067435128348214,0.027688823370467224,0.5757066829635173,-0.08866607263372683,-1.0099477738166398,-1,1,1,0,0.5,Long,50.0,No Trade,0.0,27.171956632707815,Tradeable,0.0,0.0,0.5,155.84416122436522,1
2024-07-29,182.7805938720703,182.7805938720703,193.73228454589844,181.88536071777344,184.88719177246094,3654304391,-0.01138800732278955,0.026670952065669384,0.29312061257774125,-0.011453347212586212,165.31574935913085,150.86809310913085,175.39690727751116,165.28391806401365,0.29312061257774125,65.71301259369925,10.112989213497514,8.543483021581528,1.5695061919159858,198.98790782570237,131.64359089255933,1.0373463008186972,0.4073678230550477,10.003702436174665,0.06481499801021963,0.5828207902279028,-0.09904435007208046,1.3579306976276688,0,1,1,0,0.7,Long,70.0,Long,0.25,38.05577747170346,Tradeable,0.0,0.0,0.5,155.7907341003418,1
2024-07-30,179.10719299316406,179.10719299316406,184.1801300048828,176.02243041992188,182.77159118652344,2766172800,-0.020097324344384715,0.041544496197438496,0.2615422066406863,-0.020302022804633783,167.17236938476563,151.2716764831543,175.9677204645347,166.30786435506184,0.2615422066406863,62.246895123986576,9.659856109472855,8.766757639159794,0.8930984703130616,199.49339270802412,134.85134606150714,0.7385176817597872,0.3866790121143535,9.913839067731585,0.04554646549160251,0.594063435186764,-0.11715114798858772,0.12448991360428054,0,1,1,0,0.7,Long,70.0,Long,0.25,37.86685720831385,Tradeable,0.0,0.0,0.5,155.8048918587821,1
2024-07-31,171.82615661621094,171.82615661621094,184.179443359375,171.81919860839844,179.10804748535156,3055204208,-0.04065183678709661,-0.06176020959089645,0.26451338834886373,-0.04150122179610888,168.96951599121093,151.71961990356445,175.33055679556182,166.7166267447766,0.26451338834886373,60.402443722437326,8.613930050785228,8.736192121484882,-0.12226207069965334,197.77058700502292,140.16844497739893,0.1983704441845281,0.340902568665819,10.187556675502233,0.07193459362874695,0.5912018852046744,-0.15304057542823135,0.4665935587220927,0,1,-1,0,0.19999999999999998,Flat,20.0,No Trade,0.0,10.123189139874643,Tradeable,0.0,0.0,0.5,155.7329686846052,1
2024-08-01,167.672119140625,167.672119140625,172.68980407714844,157.98838806152344,171.82566833496094,4402828194,-0.024175815588218907,-0.08916124795790792,0.2017093411407651,-0.024472847718364447,170.37672119140626,151.96951095581053,174.15233561787923,166.7874039592839,0.2017093411407651,55.46122596426846,7.364931658595339,8.461940028906973,-1.0970083703116345,195.65583581339897,145.09760656941356,-0.21397917539629896,0.296743762237253,10.807577950613839,0.08767955036874714,0.6019189559903533,-0.17351651028738246,1.9540134709850243,0,-1,-1,0,-0.5,Short,50.0,No Trade,0.0,26.451160361660577,Tradeable,0.0,0.0,0.5,155.61420211791992,1
2024-08-02,152.6382293701172,152.6382293701172,169.04396057128906,150.08499145507812,167.66053771972656,4507521137,-0.08966243074615787,-0.1744201017208159,0.07548535430124836,-0.09393979303411738,170.91238403320312,152.07598709106446,170.84247311822352,165.73931695267896,0.07548535430124836,40.10954715353966,5.103156165544561,7.790183256234491,-2.68702709068993,194.01318451229145,147.8115835541148,-1.5821230679541483,0.2703233075796372,11.097489493233818,0.1242085236080617,0.70312115070174,-0.2476210289465829,1.9273259615379859,0,-1,-1,0,-0.5,Short,50.0,No Trade,0.0,25.372932152970904,Cautious,0.0,0.0,0.5,155.39764938354492,-1
2024-08-03,142.9219970703125,142.9219970703125,153.77685546875,140.22140502929688,152.6382293701172,3620526646,-0.06365530011649156,-0.21806799046541658,-0.03184015506209259,-0.06577160119265602,170.6773681640625,152.07253829956053,166.54701526469876,164.04914510954072,-0.03184015506209259,32.53548943130174,2.49787015515804,6.731720636019201,-4.233850480861161,194.8467395614676,146.5079967666574,-2.2967391776461263,0.2832170621962302,11.546165466308594,0.09484509534794934,0.7307709605220502,-0.29551393815032523,0.7111045629735857,0,-1,-1,-1,-0.7999999999999999,Short,80.0,Short,0.25,41.44904791818813,Cautious,0.0,0.0,0.5,155.0331402369908,-1
2024-08-04,138.05508422851562,138.05508422851562,145.83766174316406,132.13967895507812,142.9219512939453,4333596296,-0.034052930560454775,-0.2292041323332853,-0.1367995196839974,-0.0346462398116834,169.58342361450195,151.9253956604004,162.16364125913213,162.1236591183537,-0.1367995196839974,21.95620015998513,0.03998214077844864,5.393372936971051,-5.353390796192603,197.49158715874057,141.67526007026333,-2.2594349023366713,0.329137871490077,11.542299543108259,0.09922113962432819,0.671702912229207,-0.31950375309530044,1.4627087512531698,1,-1,-1,-1,-0.6,Short,60.0,No Trade,0.0,30.630352209028224,Cautious,0.0,0.0,0.5,154.67177134922574,-1
