Date,Adj Close,Close,High,Low,Open,Volume,Return_1D,Return_5D,Return_20D,LogReturn,SMA_20,SMA_50,EMA_12,EMA_26,Momentum_20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Z,BB_Width,ATR_14,RangePct,Volatility_20D,Drawdown,Volume_Z,RSI_Signal,Trend_Signal,MACD_Signal_Flag,Breakout_Signal,TechnicalScore,BaseDirection,TechnicalConfidence
2025-06-10,110257.234375,110257.234375,110380.125,108367.7109375,110295.6875,54700101509,-0.0003342625487465778,0.08546590982332947,0.005280510562374552,-0.00033431842692466013,106796.41875,102405.6575,106685.43401064187,105314.66815398457,0.005280510562374552,53.16604186387657,1370.7658566572936,1348.1268014576947,22.639055199598943,111918.17501073213,101674.66248926787,1.3514175407110418,0.09591625488344628,2762.0731026785716,0.018251991117929762,0.2968713095785257,-0.012680265674561264,0.48869397585423835,0,1,1,0,0.7,Long,70.0
2025-06-11,108686.625,108686.625,110384.21875,108086.328125,110261.796875,50842662052,-0.014244955298426398,0.0411559258803571,-0.026744591155281383,-0.01434738860972619,106647.0859375,102710.5521875,106993.3095474662,105564.4427351709,-0.026744591155281383,52.17614990460239,1428.866812295295,1364.2748036252149,64.59200867008008,111325.07302640923,101969.09884859077,0.8719729335446117,0.08772836215423155,2748.6824776785716,0.021142349622136118,0.2933993659570672,-0.026744591155281383,0.2087217603644503,0,1,1,0,0.5,Long,50.0
2025-06-12,105929.0546875,105929.0546875,108780.6953125,105785.6875,108685.9140625,54843867968,-0.025371753999169577,0.002967645057253554,-0.012664461635679358,-0.02569916684533185,106579.148828125,102955.15109375,106829.57803054832,105591.45102793603,-0.012664461635679358,50.68682273048175,1238.1270026122947,1339.0452434226308,-100.9182408103361,111257.42279172687,101900.87486452314,-0.27792050900947635,0.08778966645992436,2710.0652901785716,0.02827371415081099,0.27190979137261356,-0.051437787966850834,0.9001535938769863,0,-1,-1,0,-0.7,Short,70.0
2025-06-13,106090.96875,106090.96875,106182.546875,102822.0234375,105924.59375,69550440846,0.0015285141831733462,0.002810379610602487,-0.015772977664853638,0.0015273471943905203,106494.139453125,103198.09453125,106715.94583354089,105628.4523406815,-0.015772977664853638,55.383442137047254,1087.4934928593866,1288.734893309982,-201.2414004505954,111141.36840661381,101846.91049963619,-0.17351015289329572,0.0872767079456867,2762.734375,0.031675867202409724,0.2713215674811784,-0.04998789717213581,2.357278283406077,0,-1,-1,0,-0.7,Short,70.0
2025-06-14,105472.40625,105472.40625,106203.7578125,104379.3671875,106108.0859375,38007870453,-0.0058304915798971235,-0.04371671054202031,-0.032677320222146866,-0.005847555254663668,106315.990234375,103413.13265625,106524.63205145767,105616.89337100138,-0.032677320222146866,52.148884589009114,907.7386804562848,1212.5356507392426,-304.7969702829578,110824.12881234066,101807.85165640934,-0.374249358038003,0.08480640716466836,2765.120535714286,0.01729732628528137,0.26787599089276515,-0.05552693473847403,-1.2721318249469313,0,-1,-1,0,-0.7,Short,70.0
2025-06-15,105552.0234375,105552.0234375,106157.1015625,104519.8828125,105464.84375,36744307742,0.0007548627203146641,-0.042674849992127784,-0.03552933757375143,0.0007545779547483326,106121.573046875,103631.23453125,106374.99995700264,105612.08819074203,-0.03552933757375143,49.72920089530708,762.911766260615,1122.610873843517,-359.6991075829021,110391.46006366635,101851.68603008364,-0.2667750257256171,0.08047161183532969,2735.09375,0.015511012453204541,0.2672955623435442,-0.054813987231166816,-1.3025971002938526,0,-1,-1,0,-0.7,Short,70.0
2025-06-16,106796.7578125,106796.7578125,108915.375,104997.625,105555.59375,50366626945,0.011792615001237072,-0.017388222216855098,-0.020165053987029502,0.011723623976989297,106011.67890625,103892.0728125,106439.88578092531,105699.84149605743,-0.020165053987029502,52.3475050507358,740.0442848678795,1046.0975560483896,-306.05327118051014,110078.52857575462,101944.82923674538,0.3860870059382491,0.07672455924598805,2855.5926339285716,0.03668416607626124,0.2713698927965362,-0.043667772478029554,0.2179746165828512,0,1,-1,0,-2.7755575615628914e-17,Flat,2.7755575615628914e-15
2025-06-17,104601.1171875,104601.1171875,107750.1953125,103396.53125,106794.1171875,55964092176,-0.020559056941174436,-0.012536102619980283,-0.029695192981250895,-0.020773336361813687,105851.618359375,104084.52015625,106156.99830501372,105618.45451023836,-0.029695192981250895,48.042974271565946,538.5437947753671,944.5868037937852,-406.04300901841805,109873.4636226351,101829.7730961149,-0.621854442436381,0.07599024607456825,3031.3733258928573,0.04162158282397647,0.27826781798788447,-0.06332906119833381,0.7880101983341549,0,-1,-1,0,-0.7,Short,70.0
2025-06-18,104883.328125,104883.328125,105581.8515625,103602.265625,104602.0703125,47318089133,0.0026979724986506692,-0.01138306718497184,-0.007179260391010467,0.0026943395038619066,105813.696875,104296.4909375,105961.04904655008,105564.00070392441,-0.007179260391010467,50.36342433824953,397.04834262566874,835.0791115601619,-438.03076893449315,109858.1126620209,101769.28108797909,-0.4600757187160019,0.07644408817506221,3046.7014508928573,0.018874171642806078,0.2695573023666547,-0.06080194876516176,-0.1100559082854778,0,-1,-1,0,-0.7,Short,70.0
2025-06-19,104684.2890625,104684.2890625,105250.890625,103940.7734375,104886.7734375,37333806920,-0.0018977187896134229,-0.0074722594801899245,0.006593540160595657,-0.0018995217392710328,105847.9828125,104506.03046875,105764.62443361929,105498.83687863371,0.006593540160595657,58.69955468754441,265.78755498558166,721.2208002452459,-455.4332452596642,109838.88134174011,101857.0842832599,-0.5831738098445618,0.07540811687095852,2747.438058035714,0.012514936092442835,0.26354372209488236,-0.06258428255415838,-1.1016823345972677,0,-1,-1,0,-0.5,Short,50.0
2025-06-20,103309.6015625,103309.6015625,106539.3828125,102372.2109375,104681.03125,50951862476,-0.013131746055793259,-0.021244707604566093,-0.012696066412238083,-0.013218729770939191,105781.558203125,104642.37578125,105386.92860729324,105336.67129966084,-0.012696066412238083,46.710111694722336,50.25730763240426,587.0281017226775,-536.7707940902733,109899.44833325011,101663.66807299988,-1.2005937810438316,0.07785648462878224,2744.578683035714,0.040336733585009076,0.26682340669710386,-0.0748941877043664,0.3456732968791694,0,-1,-1,0,-0.7,Short,70.0
2025-06-21,102257.40625,102257.40625,104015.78125,100973.0625,103315.078125,38360555118,-0.010184874363913243,-0.04250458211914643,-0.03213088298571909,-0.010237095073649533,105611.8234375,104749.3225,104905.46362924813,105108.57759227855,-0.03213088298571909,39.66837029003899,-203.1139630304242,428.9996887720572,-632.1136518024814,110021.68155651237,101201.96531848764,-1.5213265810244525,0.08351068991100366,2820.098214285714,0.029755485314786185,0.2659926545657268,-0.08431627417592336,-1.0886523832878128,0,-1,-1,0,-0.7,Short,70.0
2025-06-22,100987.140625,100987.140625,103351.6328125,98286.203125,102212.03125,65536997201,-0.012422235919953284,-0.03455007613371719,-0.04622515907371716,-0.012500036871865046,105367.10390625,104851.229375,104302.64470551765,104803.28596507273,-0.04622515907371716,36.14389397854762,-500.64125955507916,243.07149910662994,-743.7127586617091,110233.52433121054,100500.68348128947,-1.800075989647163,0.09237077312650481,3080.3621651785716,0.050159155474157675,0.2682982624651855,-0.09569111344617176,1.7277403012301367,0,-1,-1,0,-0.7,Short,70.0
2025-06-23,105577.7734375,105577.7734375,106116.859375,99705.75,100987.4765625,65237759656,0.04545759771084712,0.006621122011616132,0.001378177796865776,0.0444546821160779,105374.369140625,105076.4653125,104498.81835659186,104860.65540747475,0.001378177796865776,36.47418783288568,-361.8370508828957,122.08978910872483,-483.92683999162057,110241.63423760298,100507.10404364702,0.08358052944405715,0.09238043628014474,3169.6422991071427,0.06072404414547777,0.31534017325978647,-0.05458340387486371,1.4983004924462653,0,1,-1,0,0.19999999999999998,Flat,20.0
2025-06-24,106045.6328125,106045.6328125,106316.828125,104740.2421875,105571.515625,48822986421,0.004431419225533917,0.013004279459616352,0.012542953762781694,0.004421629398587352,105440.0515625,105302.416875,104736.78981134696,104948.4315115507,0.012542953762781694,38.21305769793365,-211.64170020374877,55.34349124623011,-266.98519144997886,110306.27096092074,100573.83216407926,0.24889188111680105,0.09230305422482216,3138.51171875,0.014867052000977468,0.31465469876360586,-0.050393866594656056,-0.12452724130062023,0,1,-1,0,0.19999999999999998,Flat,20.0
2025-06-25,107361.2578125,107361.2578125,108168.3984375,105881.390625,106047.40625,51624120283,0.012406215749838134,0.03921858364296216,0.0569554555927283,0.012329889288552448,105729.316796875,105513.5925,105140.55411921666,105127.1593856951,0.0569554555927283,46.237008967012414,13.394733521563467,46.95373970129678,-33.559006179733316,110307.68061777337,101150.95297597664,0.7128926749664795,0.08660537984359097,3137.734375,0.021301984152366414,0.29440605246757534,-0.03861284802625964,0.18191384543650332,0,1,-1,0,0.19999999999999998,Flat,20.0
2025-06-26,106960.0,106960.0,108305.546875,106666.3515625,107375.0703125,43891990613,-0.003737454466123835,0.045987805895477685,0.024615842401610966,-0.00374445620028651,105857.799609375,105712.14609375,105420.4688701064,105262.92535712509,0.024615842401610966,53.37920855008059,157.54351298131223,69.07169435729988,88.47181862401236,110422.15344563969,101293.4457731103,0.48296009913508514,0.08623556985139648,3040.890625,0.015325311448204936,0.2803508957043768,-0.04220598873107795,-0.5587987282047189,0,1,1,0,0.7,Long,70.0
2025-06-27,107088.4296875,107088.4296875,107772.46875,106449.9921875,106954.921875,45353692675,0.0012007263229245613,0.06041649486003564,0.013944950735272466,0.00120000602760066,105931.43984375,105789.08546875,105677.0782266285,105398.14790011583,0.013944950735272466,53.27664676682799,278.9303265126655,111.04342078837301,167.8869057242925,110526.76108887128,101336.11859862873,0.5035512348471124,0.0867602904652183,2895.315848214286,0.01234938794376931,0.2776232531920467,-0.041055940249807965,-0.4621737640884928,0,1,1,0,0.7,Long,70.0
2025-06-28,107327.703125,107327.703125,107567.8828125,106883.9765625,107090.546875,30037708335,0.002234353778444831,0.016574792501528934,0.014500442230293897,0.002231861322037002,106008.142578125,105876.2225,105931.02051868565,105541.07791677391,0.014500442230293897,56.25038163759905,389.94260191173817,166.82325701304606,223.1193448986921,110644.80519101841,101371.47996523159,0.5691854926884805,0.08747748050535506,2813.8526785714284,0.006372131612687952,0.27765600797908613,-0.038913319966587756,-1.8786075255056767,0,1,1,0,0.7,Long,70.0
2025-06-29,108385.5703125,108385.5703125,108526.3046875,107230.109375,107327.8203125,35534874438,0.009856422495764683,0.022065382967135116,-0.01730401919016944,0.009808164803266642,105912.716015625,105950.00734375,106308.64356388786,105751.78105719807,-0.01730401919016944,58.9557435242014,556.8625066897948,244.8311069483958,312.031399741399,110246.64906643734,101578.78296481266,1.141159435497736,0.0818397112991223,2789.4938616071427,0.011959113272761099,0.23512815430075926,-0.029440443593126697,-1.212399307304839,0,1,1,0,0.5,Long,50.0
2025-06-30,107135.3359375,107135.3359375,108798.7890625,106759.6484375,108383.4375,42064804590,-0.011535062936840146,-0.0021043147183926747,-0.02831468116533742,-0.011602107852204922,105756.62109375,106010.586875,106435.82700598204,105854.2666038871,-0.02831468116533742,51.06974232188733,581.5604020949395,312.1769659777046,269.3834361172349,109632.36976106995,101880.87242643005,0.7114573013339239,0.07329562210358845,2655.3074776785716,0.01903331526574558,0.23816809843359332,-0.04063590916023163,-0.5457912318767957,0,1,1,0,0.5,Long,50.0
2025-07-01,105698.28125,105698.28125,107550.6796875,105270.2265625,107144.3828125,44110692247,-0.013413452013053329,-0.0117961738032909,-0.027495045963567222,-0.013504224993731051,105607.20390625,106068.2934375,106322.35842813864,105842.7121332288,-0.027495045963567222,53.64103936212522,479.64629490984953,345.6708317641336,133.97546314571593,109229.46700972912,101984.94080277087,0.050287536354012896,0.06859878814128428,2507.2209821428573,0.021575120219847473,0.23757994021652426,-0.05350429335575735,-0.3234142436697677,0,1,1,0,0.5,Long,50.0
2025-07-02,108859.3203125,108859.3203125,109763.65625,105157.3984375,105703.1015625,56248657737,0.02990624847553991,0.016536712977935464,0.027662529734118202,0.02946777720135706,105753.7171875,106162.08359375,106712.66025650193,106066.16459095258,0.027662529734118202,61.07798847114456,646.4956655493443,405.8357985211757,240.65986702816855,109656.94399885494,101850.49037614507,1.5913003651058326,0.07381729768296587,2694.840401785714,0.04231385791567428,0.24335854032036727,-0.025198157571822977,0.7965910996591058,0,1,1,0,0.7,Long,70.0
2025-07-03,109647.9765625,109647.9765625,110541.4609375,108605.796875,108845.015625,50494742270,0.007244728772290987,0.021618588397421368,0.033527903971562134,0.007218611789243165,105931.567578125,106284.25484375,107164.24738050163,106331.4839962524,0.033527903971562134,63.38998267642856,832.763384249236,491.2213156667878,341.54206858244817,110205.99594996945,101657.13920628055,1.7389033859380523,0.08070169203702267,2739.5223214285716,0.017653440794656708,0.2442459989623415,-0.01813598261670135,0.3984957014017382,0,1,1,0,0.7,Long,70.0
2025-07-04,108034.3359375,108034.3359375,109751.984375,107296.3828125,109635.65625,42616442656,-0.014716556343200904,-0.0032406008842995604,0.02429004683393199,-0.014825919147368482,106059.6640625,106370.04875,107298.10715850139,106457.62117708556,0.02429004683393199,62.583164244493304,840.4859814158262,561.0742488165955,279.41173259923073,110428.66097291789,101690.66715208211,0.903947480617984,0.0823875306232024,2617.2672991071427,0.022729825117086978,0.24991435665573059,-0.032585639749884265,-0.4611877083784842,0,1,1,0,0.7,Long,70.0
2025-07-05,108231.1796875,108231.1796875,108381.34375,107842.2734375,108015.8359375,30615537520,0.0018220480395592098,0.01022859302592094,0.025382329611012944,0.0018203901235928528,106193.621875,106464.8865625,107441.65677834733,106588.99588156071,0.025382329611012944,66.66912278605906,852.6608967866196,619.3915784106003,233.2693183760192,110660.2825542115,101726.96119578849,0.9123405419995738,0.08412295579237687,2438.4352678571427,0.004980730266975544,0.24991779863329275,-0.03082296431134912,-1.6342185103944606,0,1,1,0,0.7,Long,70.0
2025-07-06,109232.0703125,109232.0703125,109731.625,107847.015625,108231.1875,36746020463,0.009247710575546852,0.03343279588569459,0.022803243748987345,0.009205212306969758,106315.3875,106585.70625,107717.10501437081,106784.7791727414,0.022803243748987345,73.35766148719563,932.325841629412,681.9784310543628,250.34741057504925,110979.68374205605,101651.09125794395,1.2506421810010573,0.08774451848855935,2211.233816964286,0.017253260600191465,0.24867520448823952,-0.021860295588834067,-0.9203160108445384,-1,1,1,0,0.5,Long,50.0
2025-07-07,108299.8515625,108299.8515625,109710.25,107527.0546875,109235.328125,45415696597,-0.008534295352390808,-0.005139373903804922,0.03536037161409977,-0.008570920982479692,106500.32421875,106622.783125,107806.75832946762,106897.00675716797,0.03536037161409977,59.728037327859525,909.7515722996468,727.5330593034196,182.21851299622722,111171.73165733615,101828.91678016385,0.7704433267309473,0.08772569422401284,1909.239955357143,0.020158802445265356,0.23796334888147425,-0.030208028722179203,-1.5988719792654564e-05,0,1,1,0,0.7,Long,70.0
2025-07-08,108950.2734375,108950.2734375,109198.96875,107499.5546875,108298.2265625,44282204127,0.006005750382996888,-0.006363119018455432,0.03877589875535814,0.005987787747688724,106703.671484375,106689.665,107982.68373070337,107049.10058534071,0.03877589875535814,60.24676414203049,933.5831453626597,768.7430765152676,164.8400688473921,111432.42558802143,101974.91738072856,0.9501876832177018,0.0886333907327432,1918.013392857143,0.015598070650780692,0.23842571061772086,-0.02438370021925007,-0.1011836743463313,0,1,1,0,0.7,Long,70.0
2025-07-09,111326.5546875,111326.5546875,111925.375,108357.6796875,108950.2734375,57927418065,0.021810695604753683,0.030473818545102338,0.06345045359227064,0.021576245274881944,107035.784765625,106780.374375,108497.12541636439,107365.9490373525,0.06345045359227064,63.014534612398364,1131.1763790118857,841.2297370145913,289.9466419972945,112089.2350123768,101982.33451887319,1.6981546121416664,0.0944254345930622,2009.4910714285713,0.03204711869970938,0.24783750276025276,-0.003104830077695908,1.1741291182095186,0,1,1,0,0.7,Long,70.0
2025-07-10,115987.203125,115987.203125,116608.78125,110660.75,111329.1953125,95911605728,0.041864660687494615,0.07166163632230815,0.12271464966235812,0.04101205071842649,107669.66484375,106906.556875,109649.4450638468,108004.56045125231,0.12271464966235812,73.15439281042399,1644.8846125944838,1001.9607121305698,642.9239004639139,113817.14746837487,101522.18221912513,2.705998142372155,0.11419154380291022,2317.265066964286,0.05128178876414303,0.27393277884275835,0.0,3.184359088516023,-1,1,1,1,0.6,Long,60.0
2025-07-11,117516.9921875,117516.9921875,118856.4765625,115245.6875,115986.234375,86928361085,0.013189291760499877,0.07584697288349318,0.14922719534067985,0.013103070357299034,108432.644140625,107023.43109375,110859.83692902421,108709.18502430769,0.14922719534067985,74.95485208308563,2150.65190471652,1231.69895064776,918.9529540687602,115474.53969920792,101390.74858204207,2.580085992841134,0.12988515800556102,2480.7159598214284,0.03072567630678409,0.2682944541266762,0.0,2.1218801857550154,-1,1,1,1,0.6,Long,60.0
2025-07-12,117435.2265625,117435.2265625,118219.8984375,116977.0234375,117530.7109375,45524560304,-0.0006957770402219454,0.08435260868966155,0.1628730731032122,-0.000696019205401959,109255.0484375,107226.3796875,111871.43533417433,109355.5584715812,0.1628730731032122,74.37033342236853,2515.876862593126,1488.5345330368334,1027.3423295562927,116475.31790523052,102034.77896976947,2.2658927513881815,0.13217273839498456,2520.6422991071427,0.010583493866199778,0.2600884260071069,-0.0006957770402219454,-0.26730215436425503,-1,1,1,1,0.6,Long,60.0
2025-07-13,119116.1171875,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.014313342548076147,0.09330718895195522,0.12823100269314192,0.014211873752884076,109931.965625,107452.87890625,112986.00177314751,110078.56282090851,0.12823100269314192,75.11788036258727,2907.4389522389974,1772.3154168772662,1135.1235353617312,118167.73320215667,101696.19804784333,2.230308584223247,0.14983390009145345,2584.06640625,0.01833616528199932,0.22262070660885933,0.0,-0.008473099074394665,-1,1,1,1,0.6,Long,60.0
2025-07-14,119849.703125,119849.703125,123091.609375,118959.1953125,119115.7890625,181746419401,0.006158578325259345,0.07655988691489624,0.13017104001733926,0.00613969178492453,110622.169140625,107669.16515625,114041.95582727867,110802.35099158196,0.13017104001733926,80.49926592870982,3239.6048356967076,2065.7733006411545,1173.831535055553,119751.79342018595,101492.54486106406,2.0214487917171473,0.1650595780300636,2733.5859375,0.034479969117570564,0.2225393340829632,0.0,3.726244828868804,-1,1,1,1,0.6,Long,60.0
2025-07-15,117777.1875,117777.1875,119935.5625,115765.6875,119853.8515625,98321661181,-0.01729262210051885,0.015432602276571172,0.09701758250346515,-0.017443885857792257,111142.965625,107835.9015625,114616.60685385118,111319.00554776107,0.09701758250346515,78.11769823695613,3297.6013060901023,2312.1389017309443,985.462404359158,120669.09426959591,101616.83698040408,1.3928474247014366,0.17142117076014296,2868.5446428571427,0.03540477649799542,0.23619409335137692,-0.01729262210051885,1.1453368193136493,-1,1,1,0,0.5,Long,50.0
2025-07-16,118738.5078125,118738.5078125,120065.515625,117064.8203125,117777.1875,72162029070,0.00816219450392297,0.01039437448374314,0.11012067887528043,0.008129063950949825,111731.891015625,108030.77890625,115250.74546287407,111868.59830811211,0.11012067887528043,75.62100550618129,3382.1471547619585,2526.1405523371473,856.0066024248113,121618.69509098152,101845.08694026849,1.4173673804944584,0.1769737178076384,2753.8616071428573,0.025271458836575566,0.2343639355295163,-0.009271573341663175,0.35975530677477646,-1,1,1,0,0.5,Long,50.0
2025-07-17,119289.84375,119289.84375,120999.609375,117508.21875,118738.5078125,72363841798,0.004643278306736054,0.015792681989785784,0.11393774377031707,0.0046325315439855776,112341.96171875,108260.52921875,115872.14519935499,112418.3201926964,0.11393774377031707,75.31717263718028,3453.8250066585897,2711.677443201436,742.1475634571539,122523.72499887446,102160.19843862554,1.3647699008702683,0.18126376154289844,2864.984933035714,0.02926812975224473,0.23389862756373989,-0.004671345530293691,0.32750024347633083,-1,1,1,0,0.5,Long,50.0
2025-07-18,118003.2265625,118003.2265625,120851.9140625,116925.984375,119284.109375,77945799785,-0.01078563897020779,-0.009342905488164965,0.0994666160428932,-0.010844225617985717,112875.737890625,108507.75859375,116200.00387060807,112832.01696082999,0.0994666160428932,76.6332461712118,3367.9869097780756,2842.939336516764,525.0475732613118,123069.99047097823,102681.48531027176,1.0059567646493088,0.18062787930974716,2970.008370535714,0.03326968085419804,0.2407491564772879,-0.015406601054106739,0.42573347871393175,-1,1,1,0,0.5,Long,50.0
2025-07-19,117939.9765625,117939.9765625,118541.3984375,117388.4140625,117998.125,47564562765,-0.0005360022928398989,-0.015934345373456726,0.08815201343179258,-0.000536145993420385,113353.458203125,108786.58671875,116467.69197705298,113210.38433873147,0.08815201343179258,76.12485683869568,3257.3076383215084,2925.812996877713,331.49464144379544,123557.21196491853,103149.70444133147,0.8989864840816811,0.1800342737406176,3013.859375,0.009776026828265463,0.24066174443865787,-0.015934345373456726,-0.48054011959641685,-1,1,1,0,0.5,Long,50.0
2025-07-20,117300.7890625,117300.7890625,118865.03125,116550.1328125,117944.109375,57515447231,-0.00541960002562214,-0.004044912666130718,0.0948842231747915,-0.005434339336073631,113861.730859375,109039.840625,116595.86075942944,113513.37728123284,0.0948842231747915,72.142686238979,3082.4834781966056,2957.1470931414915,125.33638505511408,123769.76439936065,103953.69731938936,0.6941959147082135,0.17403623614720146,3044.594308035714,0.01973472178662481,0.23623739932568535,-0.02126758762048453,-0.21273143983542012,-1,1,1,0,0.5,Long,50.0
2025-07-21,117439.5390625,117439.5390625,119671.5625,116584.3984375,117306.46875,69820091744,0.0011828564931994912,-0.010939742918541606,0.11108276949867624,0.0011821574696331473,114448.79375,109275.589375,116725.6574214403,113804.20407984522,0.11108276949867624,76.22374330553481,2921.453341595072,2950.0083428322077,-28.55500123713591,123689.08659398774,105208.50090601225,0.6473269544581476,0.16147470919041895,3109.163504464286,0.026287263106993686,0.22693426177400075,-0.02010988763139665,0.11592875142290084,-1,1,-1,0,-2.7755575615628914e-17,Flat,2.7755575615628914e-15
2025-07-22,119995.4140625,119995.4140625,120269.96875,116233.2265625,117426.5,79217583118,0.02176332622218302,0.005914755945013228,0.10229802756467588,0.021529885923986695,115005.5984375,109557.86703125,117228.69690468026,114262.81222670854,0.10229802756467588,78.56726606726606,2965.8846779717132,2953.183609860109,12.7010681116044,124169.50315150151,105841.69372349848,1.0890151700019473,0.15936449770280806,3276.1155133928573,0.03364080385103259,0.21724927062165478,0.0,0.3631055945194051,-1,1,1,0,0.5,Long,50.0
2025-07-23,118754.9609375,118754.9609375,120113.3515625,117391.390625,119997.4453125,66608604537,-0.010337504434577038,0.006370456104451083,0.08305656575257414,-0.010391307548023082,115460.94765625,109824.316875,117463.5067558833,114595.56398306346,0.08305656575257414,70.41221320294743,2867.942772819835,2936.135442452054,-68.1926696322189,124406.37529646783,106515.52001603218,0.7364685990953435,0.15495157144994381,3215.7059151785716,0.02292081876842645,0.22362347062164878,-0.010337504434577038,-0.03937151819338856,-1,1,-1,0,-2.7755575615628914e-17,Flat,2.7755575615628914e-15
2025-07-24,118368.0,118368.0,119535.453125,117247.96875,118770.984375,72627318560,-0.0032584822936673197,0.003629163325068019,0.09565166456410878,-0.0032638027078905844,115977.630859375,110097.0371875,117602.65956267048,114875.00368802172,0.09565166456410878,58.55030206716519,2727.655874648757,2894.4395288913947,-166.78365424263757,124288.12353557616,107667.13818317384,0.5752653263194184,0.1433119924009792,2954.23828125,0.019325192408421194,0.21429233276168835,-0.013562302153083627,0.09860999002894966,0,1,-1,0,0.19999999999999998,Flat,20.0
2025-07-25,117635.8828125,117635.8828125,118486.9765625,114759.8203125,118368.0,104857024569,-0.006185093838706357,0.0028567049947247902,0.08689458206179168,-0.0062043007703418435,116447.866015625,110418.23578125,117607.77083187502,115079.51325279789,0.08689458206179168,50.452929607512594,2528.257579077137,2821.2031389285435,-292.9455598514064,123936.45722898691,108959.27480226308,0.31728712731847897,0.12861706220287614,2962.550223214286,0.03168383796584176,0.21752550842892465,-0.01966351188030424,0.9864673851054842,0,1,-1,0,0.19999999999999998,Flat,20.0
2025-07-26,117947.3671875,117947.3671875,118335.6875,117181.2265625,117644.84375,48508954046,0.002647868724685587,0.004324166537555518,0.07978697876975671,0.002644369296284202,116883.630859375,110689.37625,117660.0164250481,115291.94687759064,0.07978697876975671,51.9175057741044,2368.0695474574604,2730.576420634327,-362.5068731768665,123576.25395252752,110191.00776622248,0.3178832315279635,0.1145177137969738,2956.234933035714,0.009787933084294816,0.21675504721050975,-0.017067709553744037,-0.798401940467977,0,1,-1,0,0.19999999999999998,Flat,20.0
2025-07-27,119448.4921875,119448.4921875,119815.59375,117859.6875,117944.7265625,54683390892,0.012727075099638885,-0.004557856475374433,0.10294234446448991,0.012646766556765231,117441.062890625,110966.03359375,117935.1665423484,115599.83912276912,0.10294234446448991,51.26142559118948,2335.3274195792765,2651.526620423317,-316.19920084404066,122859.1778394556,112022.94794179441,0.7410065367137568,0.09226951486085552,2939.933035714286,0.016374474170253953,0.2137076617554591,-0.004557856475374433,-0.6248447690704294,0,1,-1,0,0.19999999999999998,Flat,20.0
2025-07-28,117924.4765625,117924.4765625,119819.7890625,117441.4375,119457.5234375,64822943193,-0.012758768211219684,-0.006993260478920793,0.08236971640230073,-0.012840860304521964,117889.773046875,111208.65015625,117933.52193006403,115772.03448867511,0.08236971640230073,43.106962100025676,2161.4874413889193,2553.5187846164376,-392.0313432275184,121547.61891132753,114231.92718242246,0.018974837601693127,0.06205535509849724,2814.6428571428573,0.020168430098898706,0.222697390779161,-0.017258472052284812,-0.34045491016795887,0,1,-1,0,0.19999999999999998,Flat,20.0
2025-07-29,117922.1484375,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433,-1.9742508661990676e-05,-0.0037666562119830216,0.05924546725185387,-1.9742703547879838e-05,118219.552734375,111361.21109375,117931.77216197726,115931.30218858806,0.05924546725185387,50.60934479753201,2000.4699733892048,2442.9090223709914,-442.4390489817865,120182.59778229456,116256.50768645544,-0.303003028066207,0.03321015859923411,2680.1160714285716,0.019389911312647678,0.21302011968632206,-0.017277873835412905,-0.24011247067554647,0,-1,-1,0,-0.5,Short,50.0
2025-07-30,117831.1875,117831.1875,118780.7265625,115800.828125,117921.9921875,68896148592,-0.0007713643170961237,0.0016602475607829792,0.01589817087849532,-0.0007716619716275345,118311.751953125,111512.69015625,117916.29759859614,116072.03443387784,0.01589817087849532,45.884967448096596,1844.2631647183007,2323.1798508404536,-478.9166861221529,119985.18345401419,116638.32045223581,-0.5743461299367799,0.028288508508473413,2678.6305803571427,0.02528955619241298,0.15845790234809004,-0.018035910617157036,-0.18327999191050023,0,-1,-1,0,-0.5,Short,50.0
2025-07-31,115758.203125,115758.203125,118919.984375,115505.21875,117833.6328125,69370346018,-0.017592832754910526,-0.018560516565154894,-0.014966253218035241,-0.01774942596736902,118223.8125,111654.12171875,117584.28306419673,116048.78767025725,-0.014966253218035241,35.9253553454694,1535.4953939394763,2165.642959460258,-630.1475655207819,120225.71019327128,116221.91480672872,-2.463272107548082,0.033866234744735255,2673.1573660714284,0.029499124319618278,0.16439098708342914,-0.0353114406129974,-0.13869386506709885,0,-1,-1,-1,-0.7999999999999999,Short,80.0
