entry_time,exit_time,qty,buy_cost_incl_fees,sell_proceeds_after_fee,realized_pnl,exit_reason,cum_equity,cum_return_pct
2025-01-03,2025-01-04,0.00787719252514833,773.97071486914,772.6653179853721,-1.3053968837679122,STOP,10045.755993876473,0.45755993876473433
2025-01-05,2025-01-06,0.007859543394506629,773.8701542255825,801.0841164784503,27.21396225286776,STOP,10072.96995612934,0.7296995612934006
2025-01-07,2025-01-09,0.008138998059926215,789.7645568784943,751.5986997457793,-38.16585713271502,STOP,10034.804098996625,0.34804098996624816
2025-01-10,2025-01-13,0.008166559985486755,774.5429111466574,770.7174319220297,-3.8254792246276565,STOP,10030.978619771999,0.3097861977199864
2025-01-14,2025-01-15,0.00799276591209072,772.7317860645152,802.1043175039252,29.372531439410068,TARGET,10060.351151211407,0.6035115121140734
2025-01-16,2025-01-17,0.007757190730470788,774.994485402312,809.1168683260304,34.12238292371842,TARGET,10094.473534135126,0.944735341351261
2025-01-18,2025-01-20,0.00766122397471576,800.3478671726141,780.4005445536009,-19.94732261901322,STOP,10074.526211516113,0.7452621151611311
2025-01-21,2025-01-23,0.007461758592499679,792.8236773796075,774.5625050702287,-18.26117230937882,STOP,10056.265039206733,0.5626503920673349
2025-01-24,2025-01-29,0.0076128642780860815,798.5922411356212,788.2946471030511,-10.297594032570032,STOP,10045.967445174165,0.45967445174164817
2025-01-30,2025-02-02,0.007652806363537429,801.8685136688985,746.4738030501421,-55.394710618756335,STOP,9990.572734555408,-0.09427265444592194
2025-02-03,2025-02-04,0.007578155486284745,769.6191374352588,740.5757110897019,-29.043426345556895,STOP,9961.52930820985,-0.3847069179014943
2025-04-21,2025-04-22,0.008755046105831419,767.3817905557431,816.861337591005,49.47954703526193,STOP,10011.008855245112,0.110088552451125
2025-04-23,2025-04-24,0.008218199592918769,771.1934245152511,770.891185949952,-0.30223856529903514,STOP,10010.706616679814,0.10706616679814034
2025-04-25,2025-04-28,0.008205673600512851,778.3423087121532,778.1959642347938,-0.14634447735943468,STOP,10010.560272202454,0.10560272202454143
2025-04-29,2025-05-01,0.00817204011572948,771.6548045286014,787.3568255511029,15.702021022501526,TARGET,10026.262293224956,0.2626229322495601
2025-05-02,2025-05-05,0.008159001053992226,791.4752647312242,771.8902903666761,-19.58497436454809,STOP,10006.677318860407,0.06677318860407468
2025-05-06,2025-05-07,0.007951292486431656,770.8597466186241,770.3754466688281,-0.48429994979596813,STOP,10006.193018910611,0.061930189106114995
2025-05-08,2025-05-10,0.007472246092480395,772.5984897037264,781.1436447943473,8.545155090620938,STOP,10014.738174001233,0.14738174001233348
2025-05-11,2025-05-13,0.007484463358611161,780.2392085340177,778.4860518401229,-1.75315669389488,STOP,10012.985017307337,0.1298501730733733
2025-05-14,2025-05-15,0.007438616435501581,771.3456572432609,770.559399823352,-0.7862574199089067,STOP,10012.19875988743,0.12198759887429332
2025-05-16,2025-05-18,0.00746062436632317,773.2475685434539,792.9628461412282,19.715277597774275,STOP,10031.914037485203,0.31914037485203156
2025-05-19,2025-05-20,0.00730682610628041,772.803845534248,779.1338289561379,6.329983421889892,STOP,10038.244020907094,0.3824402090709373
2025-05-21,2025-05-22,0.007039992865246438,773.291472871596,785.0002276733525,11.708754801756413,STOP,10049.952775708849,0.49952775708849
2025-05-23,2025-05-24,0.007205232441111562,774.1934513677636,775.4957337037771,1.3022823360134907,STOP,10051.255058044862,0.5125505804486238
2025-05-25,2025-05-26,0.007090667356328858,774.2937720835795,774.8416192250481,0.547847141468651,STOP,10051.802905186332,0.5180290518633228
2025-05-27,2025-05-31,0.007407024324297046,807.46496741713,773.8947078242961,-33.57025959283385,STOP,10018.232645593498,0.1823264559349809
2025-06-01,2025-06-02,0.007293689559566736,771.7499058546747,771.10900463403,-0.6409012206446505,STOP,10017.591744372854,0.1759174437285401
2025-06-03,2025-06-06,0.007563563277893231,797.7961932195565,788.3790208798052,-9.417172339751232,STOP,10008.174572033102,0.08174572033101868
2025-06-07,2025-06-08,0.007288883363181413,770.9750868224246,769.9612732390997,-1.013813583324918,STOP,10007.160758449778,0.0716075844977786
2025-06-09,2025-06-13,0.007243419009079225,799.2121901274955,767.3090319564469,-31.90315817104863,STOP,9975.257600278728,-0.24742399721271796
